"","ensembl_id","TH-A-Control","TH-A-Mutant","TH-B-Control","TH-B-Mutant","TH-C-Control","TH-C-Mutant","external_gene_id","gene_biotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5464","ENSMUSG00000028530",1418.20013773232,1105.51409454428,1239.60239440222,946.969570719478,1269.43493299946,1081.12802935955,"Jak1","protein_coding",1176.80819329288,-0.324446895923195,0.0881093876674246,-3.68231926826962,0.000231121710773982,0.0344683675689415
"14655","ENSMUSG00000079620",3.90957997996503,1.7450893362972,21.7952069345446,1.09857258784162,26.9614499044133,1.02186014117159,"Muc4","protein_coding",9.42195981403889,-3.74185918866465,1.02010729175799,-3.66810356018155,0.000244356214312846,0.036116721176204
"5121","ENSMUSG00000027806",1531.5779571513,1308.8170022229,1461.18699823676,1174.37409640269,1680.59704404176,1313.0902814055,"Tsc22d2","protein_coding",1411.60722991015,-0.298015308885926,0.081528697791807,-3.655342437174,0.000256838915011952,0.0370455455171781
"6961","ENSMUSG00000031872",276.602783582526,158.803129603045,231.574073679536,145.011581595094,222.43196171141,177.803664563857,"Bean1","protein_coding",202.037865789245,-0.60136196989719,0.164350705171971,-3.65901666967564,0.000253184872793229,0.0370455455171781
"8276","ENSMUSG00000036061",589.369181979729,831.535068745616,652.039940791793,1153.5012172337,804.34992214833,856.318798301795,"Smug1","protein_coding",814.519021533494,0.47411360025324,0.12972253099746,3.65482847588382,0.000257353976952729,0.0370455455171781
"12160","ENSMUSG00000055320",896.271210406984,523.52680088916,915.398691250873,536.103422866711,853.779246973088,828.728574490162,"Tead1","protein_coding",758.967991146163,-0.498360668581213,0.136464125379285,-3.65195370721854,0.00026025280678924,0.0371398703757679
"11535","ENSMUSG00000050711",584.482207004773,479.027022813581,526.717500918161,307.600324595654,745.933447355435,465.968224374247,"Scg2","protein_coding",518.288121176975,-0.563565886356176,0.154796733546643,-3.64068332350414,0.000271915417017929,0.038472545412947
"11525","ENSMUSG00000050663",511.177582380428,399.625458012059,555.777776830887,415.260438204133,515.637729421904,393.416154351063,"Trhde","protein_coding",465.149189866746,-0.390585595941934,0.107666049574495,-3.62775078574501,0.000285901022743138,0.0401085214448298
"7669","ENSMUSG00000033910",121.196979378916,182.361835643057,82.6401596268149,116.448694311212,59.5398685389127,200.284587669632,"Gucy1a3","protein_coding",127.078687528091,0.92002625612277,0.255748508519593,3.59738659454308,0.000321430564827492,0.0447139627744059
"8029","ENSMUSG00000035133",1463.16030750191,1260.82704547473,1506.5936793504,1169.97980605133,1671.60989407362,1346.81166606416,"Arhgap5","protein_coding",1403.16373308602,-0.295781899098247,0.0824631717465221,-3.58683631533638,0.000334714283206379,0.0457922334231272
"10069","ENSMUSG00000042246",233.597403802911,134.371878894884,246.104211635899,142.814436419411,221.308567965393,183.934825410887,"Tmc7","protein_coding",193.688554021564,-0.607512922292735,0.169360641490217,-3.58709625180433,0.000334380918319289,0.0457922334231272
"17257","ENSMUSG00000093721",130.970929328829,212.900899028258,175.26978909863,242.784541912998,142.671005744187,229.918531763608,"Gm3896","antisense",189.085949479418,0.606550570006952,0.169563790249432,3.57712321194698,0.000347396449237928,0.0471377116449562
"1353","ENSMUSG00000015846",114.355214413977,86.3819221467114,149.842047674994,91.1815247908546,167.385668156566,72.5520700231831,"Rxra","protein_coding",113.616407867714,-0.785131053116179,0.219731408895788,-3.57313984860736,0.00035272625880346,0.0474717925872559
"10366","ENSMUSG00000043639",45.9375647645892,25.3037953763094,62.6612199368157,23.0700243446741,56.169687300861,20.4372028234319,"Rbm20","protein_coding",38.9299157577802,-1.25729838587731,0.352494620248702,-3.56685836790991,0.000361286617999012,0.0479283477034727
"11063","ENSMUSG00000047786",116.31000440396,37.5194207303898,49.0392156027253,21.9714517568324,74.1439872371366,39.8525455056921,"Lix1","protein_coding",56.4727708727893,-1.26162636445431,0.353752769185359,-3.56640703438067,0.000361909113382511,0.0479283477034727
"12936","ENSMUSG00000062098",676.357336533951,479.89956748173,628.428466612703,462.499059481323,725.712359927125,590.635161597181,"Btbd3","protein_coding",593.921991939002,-0.40444858341863,0.113578137087286,-3.56097215353874,0.000369484271016521,0.0485431954159324
"9249","ENSMUSG00000039232",0.977394994991259,8.725446681486,1.81626724454538,14.2814436419411,1.12339374601722,22.4809231057751,"Stx11","protein_coding",8.23414490245933,3.51580833706644,0.992861051572915,3.54108798154244,0.000398480678578278,0.0519405445132663
"3061","ENSMUSG00000022483",87.9655495492133,38.3919653985384,98.0784312054507,31.858605047407,46.0591435867061,33.7213846586626,"Col2a1","protein_coding",56.0125132409963,-1.16172188781645,0.328756810708695,-3.53368158461006,0.000409814471260789,0.0528267616399749
"10122","ENSMUSG00000042436",263.89664864764,161.420763607491,265.175017703626,219.714517568324,260.627349075995,139.994839340508,"Mfap4","protein_coding",218.471522657264,-0.603683926349922,0.170894611586496,-3.53249245687525,0.000411661970010678,0.0528267616399749
"14179","ENSMUSG00000074634",126.083954353872,162.29330827564,142.576978696813,248.277404852206,138.177430760118,239.115273034153,"Gm7120","protein_coding",176.087391662134,0.67071897426373,0.190086311491232,3.52849697067571,0.000417926730538694,0.0532181469025965
"5971","ENSMUSG00000029516",270.738413612579,167.528576284531,289.694625504989,119.744412074737,202.2108742831,192.10970654026,"Cit","protein_coding",207.004434716699,-0.669928135611047,0.190314706201738,-3.52010703209088,0.000431372685633933,0.0540980563483646
"12821","ENSMUSG00000060988",672.447756553986,560.173676951401,554.869643208615,402.077567150034,752.673809831538,461.88078380956,"Galnt13","protein_coding",567.353872917522,-0.470610451843936,0.133685665946279,-3.52027607831231,0.000431097825648446,0.0540980563483646
"11624","ENSMUSG00000051251",493.584472470586,294.920097834227,443.169207669074,443.823325488015,544.845966818352,287.142699669218,"Nhlh1","protein_coding",417.914294991579,-0.532507574864443,0.152661054373548,-3.48816911457616,0.000486340364102877,0.060532920205707
"2811","ENSMUSG00000021974",286.376733532439,192.832371660841,307.857297950443,180.165904406026,255.010380345909,218.678070210721,"Fgf9","protein_coding",240.153459684396,-0.523167876882151,0.150528744287707,-3.47553471835395,0.000509835994820513,0.0629837690914833
"12300","ENSMUSG00000056423",158.337989188584,82.0191988059684,118.05737089545,53.8300568042395,147.164580728256,101.164153975988,"Uts2b","protein_coding",110.095558399748,-0.83201007535556,0.239965279724232,-3.46721024104698,0.000525890389666026,0.0644858482261585
"1164","ENSMUSG00000013584",5.86436996994755,22.6861613718636,11.805737089545,26.3657421081989,1.12339374601722,34.7432447998342,"Aldh1a2","protein_coding",17.0981081809011,2.11447986462113,0.61056341383079,3.46316175637594,0.000533867347353602,0.0649826475594965
"3282","ENSMUSG00000022952",6.84176496493881,20.9410720355664,10.8976034672723,27.4643146960405,1.12339374601722,34.7432447998342,"Runx1","protein_coding",17.0018989516116,2.09915507979737,0.607949085605184,3.45284684112612,0.000554703853868435,0.0670260408535626
"5692","ENSMUSG00000028967",903.112975371923,803.613639364861,978.968044809962,823.929440881216,1071.71763370043,734.717441502376,"Errfi1","protein_coding",886.009862605128,-0.321390339870157,0.0932014509907418,-3.448340518884,0.000564042451886499,0.0676605706415153
"6416","ENSMUSG00000030643",596.210946944668,473.79175480469,583.929919121341,436.133317373124,597.645472881162,482.317986632992,"Rab30","protein_coding",528.338232959663,-0.35139550180192,0.102176316443038,-3.43910912073072,0.000583631931811731,0.0695067841669884
"1549","ENSMUSG00000018339",176.908494093418,116.920985531912,174.361655476357,105.462968432796,152.781549458342,100.142293834816,"Gpx3","protein_coding",137.76299113794,-0.643571310825751,0.187564926970019,-3.43119218087409,0.000600934706658434,0.071056236671598
"13740","ENSMUSG00000070469",38.1184048046591,6.1078126770402,20.8870733122719,2.19714517568324,62.9100497769644,21.4590629646035,"Adamtsl3","protein_coding",25.2799247852037,-2.02833278655103,0.591761991221185,-3.42761586016243,0.000608906410332022,0.0714882036640872
"12584","ENSMUSG00000058881",780.938600998016,739.045333921864,898.144152427692,717.367899860579,1068.34745246238,655.012350490991,"Zfp516","protein_coding",809.809298360253,-0.377852991723907,0.110530765780361,-3.41853228878147,0.00062959847239775,0.0733969937469884
"7149","ENSMUSG00000032289",291.263708507395,181.489290974909,276.072621170898,199.940210987175,224.678749203444,162.475762446283,"Thsd4","protein_coding",222.653390548351,-0.545715543786683,0.160342653576141,-3.40343340724084,0.000665446323339097,0.076498600253857
"3739","ENSMUSG00000024593",247.280933732788,140.479691571925,261.542483214535,142.814436419411,144.917793236222,116.492056093562,"Megf10","protein_coding",175.58789904474,-0.713691245460268,0.209848317232072,-3.40098626891057,0.000671432003562697,0.0766543819791509
"7841","ENSMUSG00000034480",154.428409208619,237.332149736419,154.382715786358,183.461622169551,129.19028079198,239.115273034153,"Diaph2","protein_coding",182.98507512118,0.590987540814464,0.174497000768033,3.38680629588637,0.000707112944496832,0.0801749841315107
"11717","ENSMUSG00000051950",589.369181979729,445.870325423935,535.798837140888,355.937518460685,558.326691770559,470.055664938933,"B3glct","protein_coding",492.559703285788,-0.402170178967863,0.119286810106688,-3.37145555831503,0.00074772101507875,0.0842025420653989
"3595","ENSMUSG00000024256",191.569419018287,156.185495598599,187.983659810447,123.040129838262,238.159474155651,122.623216940591,"Adcyap1","protein_coding",169.926899226973,-0.612837264910281,0.18198689352026,-3.3674802237451,0.0007585846690834,0.084848720351396
"6846","ENSMUSG00000031647",923.638270266739,755.623682616688,943.550833541327,759.113658198561,1094.18550862077,853.25321787828,"Mfap3l","protein_coding",888.227528520395,-0.321520161214447,0.0955703363505714,-3.36422548556328,0.000767588026936626,0.0851293140461924
"11038","ENSMUSG00000047643",55.7115147145017,20.9410720355664,37.2334785131804,16.4785888176243,39.3187811106027,13.2841818352307,"Gm5454","processed_pseudogene",30.4946028377844,-1.37577196266716,0.409106999020894,-3.36286586628868,0.000771378344021316,0.0851293140461924
"3138","ENSMUSG00000022639",131.94832432382,183.234380311206,110.792301917268,159.293025237035,144.917793236222,311.667343057336,"Dubr","lincRNA",173.642194680481,0.757375008494497,0.22564583984808,3.35647672035262,0.000789423665032756,0.0854125447774656
"5455","ENSMUSG00000028517",223.823453852998,155.312950930451,271.531953059535,204.334501338542,263.997530314047,158.388321881597,"Plpp3","protein_coding",212.898118562862,-0.555552562068576,0.165359256294717,-3.35967017823558,0.000780355735575855,0.0854125447774656
"13471","ENSMUSG00000066842",62.5532796794406,36.6468760622412,85.364560493633,37.3514679866151,73.0205934911194,37.808825223349,"Hmcn1","protein_coding",55.4576004893997,-0.984626128742921,0.293264725134635,-3.35746526722875,0.000786606255092848,0.0854125447774656
"4582","ENSMUSG00000026610",4525.33882680953,4764.09388809136,4252.78975310301,5076.50392841613,3998.15834207529,4930.47518115294,"Esrrg","protein_coding",4591.22665327471,0.208701039031594,0.0623423470137209,3.34766092437394,0.000814966567523605,0.0876036140180893
"9171","ENSMUSG00000039037",1953.81259498753,1430.10071109556,1890.73420157174,1467.69297735641,1598.58930058251,1579.79577825128,"St6galnac5","protein_coding",1653.45426064084,-0.283074241612231,0.0846085249877214,-3.34569408523918,0.000820768947440695,0.0876581235866662
"5196","ENSMUSG00000027971",219.913873873033,173.636388961571,227.941539190446,118.645839486895,183.113180600807,104.229734399503,"Ndst4","protein_coding",171.246759418709,-0.665571637009128,0.199688958488556,-3.3330417567743,0.000859020488394049,0.09115528951843
"5389","ENSMUSG00000028392",56.688909709493,31.4116080533496,60.8449526922703,8.78858070273297,41.5655686026372,20.4372028234319,"Bspry","protein_coding",36.6228037639858,-1.37365302033376,0.413012149355586,-3.32593852862933,0.000881213604890479,0.0929147134736114
"3744","ENSMUSG00000024601",745.75238117833,540.977694252132,635.693535590884,511.934825934196,626.853710277609,526.257972703371,"Isoc1","protein_coding",597.911686656087,-0.346615107201727,0.104375562449332,-3.32084540737193,0.000897452325524263,0.0940280113717003
"2949","ENSMUSG00000022262",90.8977345341871,49.7350460844702,94.4458967163599,50.5343390407146,94.3650746654466,57.2241679056092,"Dnah5","protein_coding",72.8670431577979,-0.829542101708367,0.250413890838542,-3.3126840485188,0.00092405304418818,0.0962061263741581
"4538","ENSMUSG00000026499",1052.65440960559,903.95627620195,985.32498016587,850.295182989415,1106.54283982696,824.641133925476,"Acbd3","protein_coding",953.902470452543,-0.284124285725651,0.0860488000847809,-3.30189712634823,0.000960332843137036,0.0981317894153734
"8337","ENSMUSG00000036295",2226.50579859009,1886.44157253727,2118.67574076219,1853.29195568882,2134.44811743272,1849.56685552058,"Lrrn3","protein_coding",2011.48834008861,-0.213074188594234,0.0645018216990177,-3.30338249342001,0.000955259946880243,0.0981317894153734
"13898","ENSMUSG00000071856",606.962291889572,426.674342724665,653.856208036338,385.598978332409,761.660959799676,628.44398682053,"Mcc","protein_coding",577.199461267198,-0.48850206425196,0.148233115718134,-3.29549886262156,0.000982471011914335,0.0991696654343287
"13965","ENSMUSG00000072944",9.77394994991259,1.7450893362972,19.9789396899992,2.19714517568324,14.6041186982239,2.04372028234319,"Nup62cl","protein_coding",8.39049385540988,-2.90052656674935,0.879837922377774,-3.29666009270279,0.000978418348179758,0.0991696654343287
"9372","ENSMUSG00000039683",410.505897896329,200.685273674178,335.101306618623,175.771614054659,240.406261647685,265.683636704614,"Sdk1","protein_coding",271.358998432681,-0.620742054330753,0.188653502656962,-3.29038181421673,0.00100051521399447,0.100378962742209
"9477","ENSMUSG00000040010",285.399338537448,490.370103499513,227.941539190446,254.868840379256,214.568205489289,368.891510962945,"Slc7a5","protein_coding",307.006589676483,0.616857747138557,0.189729622129085,3.25124638006642,0.0011490023863319,0.114581840381556
"6092","ENSMUSG00000029778",1499.32392231659,1321.03262757698,1600.13144244448,1174.37409640269,1344.70231398261,1164.92056093562,"Adcyap1r1","protein_coding",1350.74749394316,-0.279984704977129,0.0863897764968838,-3.24094720846081,0.00119133244089878,0.118091719919991
"14055","ENSMUSG00000073678",904.090370366914,1073.22994182278,962.621639609053,1064.51683761853,887.481059353605,1198.64194559428,"Pgap1","protein_coding",1015.09696572753,0.275676243064226,0.0852966362962605,3.23197086115707,0.00122939591866825,0.121139404985918
"10731","ENSMUSG00000045776",442.75993273104,672.731939142571,542.155772496797,777.789392191868,545.969360564369,570.197958773749,"Lrtm1","protein_coding",591.934059316732,0.400191660201653,0.124305732632613,3.21941435625035,0.00128452724875039,0.125082729857729
"17046","ENSMUSG00000091896",691.995656453811,572.389302305482,709.252358994972,589.933479670951,812.213678370451,610.050504279441,"Ube2d2a","protein_coding",664.305830012518,-0.319525108855522,0.0992437468568246,-3.21959941029322,0.00128369843160357,0.125082729857729
"10692","ENSMUSG00000045534",9.77394994991259,5.2352680088916,18.1626724454538,3.29571776352486,26.9614499044133,1.02186014117159,"Kcna5","protein_coding",10.741819702228,-2.49089463306861,0.775815091677058,-3.21068081787906,0.0013242092892308,0.128192751894308
"8365","ENSMUSG00000036402",183.750259058357,114.303351527467,137.128176963176,94.4772425543795,179.742999362755,112.404615528875,"Gng12","protein_coding",136.967774165835,-0.634890672603105,0.198117081906235,-3.20462358164344,0.00135239219001671,0.130159885543818
"2174","ENSMUSG00000020644",389.980603001512,289.684829825335,345.998910085896,308.698897183496,487.552885771474,299.405021363277,"Id2","protein_coding",353.553524538498,-0.444033247322091,0.139483241772699,-3.18341645690803,0.00145548107801955,0.138471458422619
